Date,BTC_Close,BTC_Volume,Sun_Lon,Moon_Lon,Mercury_Lon,Venus_Lon,Mars_Lon,Jupiter_Lon,Saturn_Lon,Uranus_Lon,Neptune_Lon,Pluto_Lon,Kp,Dst,F10_7,Log_Return,Sun_Lon_sin,Sun_Lon_cos,Moon_Lon_sin,Moon_Lon_cos,Mercury_Lon_sin,Mercury_Lon_cos,Venus_Lon_sin,Venus_Lon_cos,Mars_Lon_sin,Mars_Lon_cos,Jupiter_Lon_sin,Jupiter_Lon_cos,Saturn_Lon_sin,Saturn_Lon_cos,Uranus_Lon_sin,Uranus_Lon_cos,Neptune_Lon_sin,Neptune_Lon_cos,Pluto_Lon_sin,Pluto_Lon_cos,Kp_Entropy,Kp_Trend,Kp_Jerk,Dst_Entropy,Dst_Trend,Dst_Jerk,F10_7_Entropy,F10_7_Trend,F10_7_Jerk,Global_Stress,Global_Harmony,Mercury_Speed,Mercury_Ret,Return_Lag_1,Stress_Lag_1,Return_Lag_2,Stress_Lag_2,Return_Lag_3,Stress_Lag_3,Return_Lag_7,Stress_Lag_7,Return_Lag_14,Stress_Lag_14,Return_Lag_30,Stress_Lag_30
2018-02-11,8063.88,45025.187952,322.7033668367931,274.74430816594065,318.12344443967856,330.6616452002232,249.7534684582234,232.21089403348464,275.85675951035506,25.244648818360623,343.14589003169345,290.1448019865534,0.325,0.0833333333333333,76.2,-0.05666101093024384,-0.605941655298631,0.7955090888066302,-0.9965737238507684,0.08270920704620789,-0.6675279401907007,0.7445847494172576,-0.48996612052135957,0.87174147586383,-0.9382122867511127,-0.34606026207764456,-0.7902715342493041,-0.6127568050664562,-0.9947801102286687,0.1020418163962094,0.42648426578492077,0.904494981212111,-0.2899357576805237,0.9570461098704809,-0.9388252430155739,0.34439390685194854,0.5736786058910879,0.9696428571428573,-1.2,2.440309227738182,0.9642857142857139,-1.7083333333333335,1.5085470777253516,75.02857142857144,0.0,3.5352218021954167,7.8644363692683745,1.7226430680709655,0,-0.017417198432916687,3.4846541058970746,0.10940012537559372,4.110653001096492,0.024056254565828366,4.103807107549194,-0.1169191388606565,3.4353970553186266,0.0332879848959367,2.2797451847642365,0.0371616133478326,2.5460101145250538
2018-02-12,8903.0,41987.85049,323.71504454271866,286.5513586503969,319.8599437800597,331.9143299255763,250.35982829061743,232.28680250633644,275.9490245178811,25.277767409075608,343.1820404973715,290.1744400087039,0.75,10.333333333333334,76.6,0.09899346832562467,-0.5918015403196805,0.8060837033926772,-0.9585647647214691,0.28487469497039325,-0.6446582387443787,0.764470898869928,-0.4707912426948551,0.8822446405628283,-0.9418220265699097,-0.3361119906634518,-0.7910826530133619,-0.6117092741665283,-0.9946144996785388,0.10364360582886949,0.4270070183414774,0.9042483100825355,-0.28933185688521756,0.9572288527783479,-0.9386469689694872,0.3448794972804191,0.4127975117588341,0.8089285714285713,0.425,3.8668415566633483,2.7738095238095233,10.25,0.8091735937122876,75.68571428571428,0.3999999999999915,3.915398476941328,8.208369665292125,1.7364993403811582,0,-0.05666101093024384,3.5352218021954167,-0.017417198432916687,3.4846541058970746,0.10940012537559372,4.110653001096492,-0.1649796637633145,4.373144595445512,-0.05439509158249847,2.8159434748902807,0.03363392751303307,3.4281903436381516
2018-02-13,8539.9,35454.972956,324.7263807318439,298.4158507915172,321.6104250271405,333.1667730362497,250.96549982762875,232.359894617144,276.04029493596136,25.3115889329462,343.2183649769135,290.2038108268894,0.4124999999999999,7.125,74.1,-0.04163900046148712,-0.5774817884003531,0.8164035669115672,-0.8795169584821211,0.47586754432547596,-0.6210051761511444,0.7838064628423819,-0.45139509313829856,0.8923241955089343,-0.945322366071144,-0.32613743146970126,-0.7918623653877361,-0.6106995941398189,-0.994448136723256,0.10522786402680687,0.42754071893418644,0.9039960916139179,-0.2887249331402935,0.9574120915170923,-0.9384700543907024,0.3453606187913036,0.41178690166268195,0.7089285714285714,-0.3375000000000001,3.917310399648689,3.8214285714285707,-3.208333333333334,0.933503385868489,75.61428571428571,-2.5,4.604018536251469,7.149848211902447,1.7504812470807565,0,0.09899346832562467,3.915398476941328,-0.05666101093024384,3.5352218021954167,-0.017417198432916687,3.4846541058970746,0.0976850136855151,3.5425403911986413,-0.09439858760924733,4.541587343888904,-0.05311056742925163,2.5623029775415973
2018-02-14,9449.99,40811.952867,325.7373534195184,310.38598827612395,323.3749638423411,334.4189593511218,251.5704575305394,232.43014246520409,276.1305488741012,25.34610213536072,343.25485163335816,290.23290409842394,0.4125,-0.375,73.4,0.1012643851739862,-0.562987362566921,0.8264655041742168,-0.7616967829487841,0.6479336469465627,-0.5965756198738073,0.8025568701171167,-0.43178730597173565,0.9019754555428162,-0.9487131326580623,-0.31613824811643065,-0.7926105220797881,-0.6097282675818841,-0.9942811450897314,0.10679421575653131,0.42808518057258393,0.9037383903398916,-0.28811518285364746,0.9575957609603383,-0.9382945684854,0.34583710435810217,0.42042353928027304,0.6964285714285713,5.551115123125783e-17,3.9532862560434734,3.7916666666666665,-7.5,1.217726218349806,75.44285714285715,-0.6999999999999886,3.814057312599056,7.723988047750804,1.7645388152006376,0,-0.04163900046148712,4.604018536251469,0.09899346832562467,3.915398476941328,-0.05666101093024384,3.5352218021954167,-0.006968687593351903,4.5543002113632225,0.004637819975389339,3.8760563617517945,0.004807722923946996,2.4732420614793136
2018-02-15,10000.09,52427.596715,326.74794017865617,322.5000648905669,325.1535734694046,335.67087356428715,252.1746772699217,232.49752003144985,276.21976544737737,25.38129628438406,343.2914893509902,290.26171038026166,2.0875,-1.4583333333333333,70.8,0.056580409649512595,-0.5483232942085621,0.8362664438014182,-0.608760530492795,0.7933540297459457,-0.5713787540233424,0.8206864927916949,-0.41197761927607895,0.9111939646505645,-0.9519941931251735,-0.30611608297498805,-0.7933269901518195,-0.6087957676402282,-0.9941136480499007,0.1083423036533663,0.4286402244982543,0.9034752669232767,-0.28750279052778793,0.9577798000786689,-0.9381205752992101,0.34630880179440854,0.6617077473153401,0.9178571428571428,1.6749999999999998,4.327567898409442,2.8214285714285716,-1.0833333333333333,2.132849647548342,74.77142857142857,-2.6000000000000085,4.605678238841421,9.550530905230634,1.7786096270634744,0,0.1012643851739862,3.814057312599056,-0.04163900046148712,4.604018536251469,0.09899346832562467,3.915398476941328,0.024056254565828366,4.103807107549194,-0.10883108990254975,3.5817866817553785,-0.21688030836860656,2.9424403573397657
2018-02-16,10159.98,38161.205974,327.7581188254053,334.78714166905735,326.9461902315375,336.9225007836293,252.77813711177583,232.56200376967348,276.30792530661006,25.417161634316873,343.3282682141417,290.2902216166995,1.7749999999999997,-3.75,69.8,0.015862380690915286,-0.5334946707279593,0.8458034265152077,-0.4259823423195706,0.9047314762027086,-0.545426438571245,0.8381586962547654,-0.3919758607214402,0.9199755021801864,-0.9551654564840342,-0.2960725430357341,-0.7940116589306019,-0.6079025295902901,-0.9939457672008197,0.10987179739848602,0.4292056874896465,0.9032067746792757,-0.28688792074375075,0.9579641543039736,-0.9379481307203469,0.34677558172138817,0.7366066017314026,1.0410714285714284,-0.3125000000000002,5.001355636330834,1.9642857142857142,-2.291666666666667,2.725627931146731,73.87142857142855,-1.0,3.7162513876693426,10.091428399548622,1.7926167621329228,0,0.056580409649512595,4.605678238841421,0.1012643851739862,3.814057312599056,-0.04163900046148712,4.604018536251469,0.10940012537559372,4.110653001096492,-0.03884881716142667,3.689832917147977,0.008112873027980404,2.4687591221718828
2018-02-17,11039.55,41882.108407,328.76786811099765,347.2684545289903,328.7526547993061,338.17382701767286,253.38081801982975,232.62357307570883,276.3950110595209,25.453689776656812,343.3651798736483,290.31843151300524,2.375,-12.833333333333334,67.4,0.08302780550417584,-0.518506622372314,0.8550736123609795,-0.22038327333471414,0.9754133548574556,-0.5187336452716375,0.8549359071083628,-0.3717919334938046,0.9283160874340907,-0.9582268755205776,-0.2860091869679565,-0.7946644445889378,-0.6070489440779507,-0.9937776213764242,0.11138240099502433,0.42978142737831504,0.9029329569135562,-0.28627071201428733,0.9581487773007035,-0.9377772801514069,0.34723734365967834,0.884825783228917,1.1624999999999999,0.6000000000000003,7.510717650772769,-0.1250000000000005,-9.083333333333334,3.414883390604766,72.61428571428571,-2.3999999999999915,3.889761816450191,9.675003424443275,1.8064645677685576,0,0.015862380690915286,3.7162513876693426,0.056580409649512595,4.605678238841421,0.1012643851739862,3.814057312599056,-0.017417198432916687,3.4846541058970746,0.03618279732835513,2.5887885363370122,-0.0024436523697732144,2.4249027563199967
2018-02-18,10383.43,61137.380728,329.777168295744,359.95935057165053,330.57268663407325,339.4248394896866,253.98270431003544,232.6822104921567,276.48100744908635,25.49087375219248,343.4022176726582,290.34633566476896,2.6999999999999997,-9.791666666666666,68.7,-0.061273012835288285,-0.5033643101774143,0.8640742857183147,-0.0007094663042345025,0.9999997483287499,-0.4913190125577237,0.8709796943094043,-0.3514358046394311,0.9362119819877524,-0.9611784463938062,-0.2759275161849375,-0.795285291913745,-0.6062353540215792,-0.9936093259783311,0.11287385582537122,0.4303673247902642,0.9026538460300667,-0.28565127465486345,0.9583336315125603,-0.9376080576473022,0.34769401811773143,0.9621327376001217,1.5017857142857143,0.32499999999999973,8.346012180207342,-1.5357142857142863,3.041666666666668,3.2761039578830546,71.54285714285714,1.2999999999999972,3.3787418794118453,7.887151781981245,1.8200318347671782,0,0.08302780550417584,3.889761816450191,0.015862380690915286,3.7162513876693426,0.056580409649512595,4.605678238841421,-0.05666101093024384,3.5352218021954167,-0.1169191388606565,3.4353970553186266,0.045737003132394885,3.111832451619264
2018-02-19,11153.0,40831.417131,330.7860014882909,12.871387721621456,332.4058627262656,340.67552667440475,254.58378371909697,232.7379015354655,276.5659011819778,25.528707824973928,343.4393764305707,290.3739313401331,2.9250000000000003,-15.375,67.5,0.07149725369905101,-0.4880729170022834,0.8728028572873041,0.2227633134461355,0.9748725589442442,-0.46320535290904963,0.8862509808380484,-0.33091749779280477,0.9436596895356657,-0.9640202059383954,-0.2658289723534546,-0.795874172097136,-0.6054620567704457,-0.9934409929863831,0.11434593763763154,0.4309632795568282,0.9023694651713472,-0.2850296943712938,0.9585186869991669,-0.9374404871585121,0.34814556299917354,1.0278415896106434,1.8125,0.22500000000000053,7.896941801407351,-5.208333333333334,-5.583333333333334,2.687537375155406,70.24285714285715,-1.2000000000000028,3.57884966681982,8.491592454243541,1.833176092192332,0,-0.061273012835288285,3.3787418794118453,0.08302780550417584,3.889761816450191,0.015862380690915286,3.7162513876693426,0.09899346832562467,3.915398476941328,-0.1649796637633145,4.373144595445512,0.10927147038888521,1.4925405753139824
2018-02-20,11200.99,48153.354288,331.79435169585196,26.014074030142726,334.2515955945118,341.92587801989976,255.18404702887483,232.7906341102,276.64968037478496,25.567186892421983,343.4766518578983,290.40121688658536,0.7374999999999999,-14.0,66.3,0.00429364723937341,-0.4726376427929735,0.8812568630173053,0.4385919116818742,0.8986863385003908,-0.43442017425114277,0.9007103375689693,-0.3102470912050963,0.9506559537491871,-0.9667522268887452,-0.2557149424762897,-0.7964310762168255,-0.6047293120364755,-0.9932727317779164,0.11579844690856295,0.43156920140164556,0.9020798326099225,-0.2844060420270173,0.9587039184537249,-0.9372745860711852,0.34859195387313296,0.9591042447935226,1.8589285714285713,-2.1875000000000004,6.266314685319409,-8.226190476190476,1.375,2.4260491103261974,69.12857142857142,-1.2000000000000028,3.2624759794868616,9.693928204558382,1.8457328682462162,0,0.07149725369905101,3.57884966681982,-0.061273012835288285,3.3787418794118453,0.08302780550417584,3.889761816450191,-0.04163900046148712,4.604018536251469,0.0976850136855151,3.5425403911986413,-0.1044881491336175,1.315902122383992
2018-02-21,10437.6,68113.818754,332.8022046273551,39.39563732273976,336.1090954542115,343.17588341258937,255.78348729289343,232.84039757508825,276.73233368311963,25.606305601287144,343.5140396709895,290.4281908305656,0.5375,-6.583333333333333,68.7,-0.07058749628237194,-0.4570637037516634,0.8894339608497146,0.6346716730461593,0.772781901595003,-0.4049964478619902,0.9143182581678932,-0.2894347203687602,0.9571977552444728,-0.9693746117748412,-0.24558677091076367,-0.7969560051197223,-0.6040373547253622,-0.9931046506885084,0.11723119371931595,0.43218499601447197,0.9017849683932255,-0.2837803884446873,0.9588893007715658,-0.937110370648188,0.3490331692312576,0.9283562021633933,1.8767857142857143,-0.19999999999999996,5.340907939578023,-9.113095238095237,7.416666666666667,1.5328156475989367,68.45714285714287,2.4000000000000057,2.7440674073113307,11.654957936074721,1.8574998596997148,0,0.00429364723937341,3.2624759794868616,0.07149725369905101,3.57884966681982,-0.061273012835288285,3.3787418794118453,0.1012643851739862,3.814057312599056,-0.006968687593351903,4.5543002113632225,-0.06911213271797718,2.250258284598616
2018-02-22,9811.04,67060.166483,333.8095473661083,53.02226483869457,337.9773299201744,344.42553251461976,256.38209878119477,232.88718159346152,276.81384924623865,25.646057305563847,343.55153454249137,290.4548508050877,2.1750000000000003,-6.083333333333333,67.0,-0.0619063887400933,-0.44135633383276884,0.8973319266501653,0.7988693118961233,0.6015046321605632,-0.37497342063338585,0.9270355623267631,-0.26849058321605446,0.9632823089439061,-0.9718874864653059,-0.23544577645850853,-0.7974489571246598,-0.6033864108353721,-0.9929368590904775,0.11864397944917902,0.43281054866523483,0.9014849022385779,-0.283152821974469,0.9590748038645863,-0.9369478625617254,0.34946917294807883,0.9322471890161818,1.8892857142857142,1.6375000000000002,4.447472306899152,-9.773809523809524,0.5,1.201982489374256,67.91428571428573,-1.7000000000000028,3.8600606976206806,9.57228431466349,1.8682344659628711,0,-0.07058749628237194,2.7440674073113307,0.00429364723937341,3.2624759794868616,0.07149725369905101,3.57884966681982,0.056580409649512595,4.605678238841421,0.024056254565828366,4.103807107549194,0.0036300037587387226,3.021581405550101
2018-02-23,10131.04,57202.70237,334.8163680771394,66.89547825509631,339.85498199190175,345.67481415100093,256.979875796307,232.93097494290993,276.8942136231211,25.68643304653487,343.58912906776317,290.48119248432266,2.75,-15.25,66.2,0.03209569611200183,-0.42552078606283855,0.9049486508241581,0.9197905314723968,0.3924097070839685,-0.3443974464903094,0.9388239445449581,-0.24742494489498432,0.9689070629548089,-0.9742909943135118,-0.22529327198029764,-0.7979099153857899,-0.602776713990381,-0.992769469645667,0.12003657833952575,0.43344570819979683,0.9011796813306304,-0.28252346581563376,0.9592603876234661,-0.9367870954320592,0.3498998968733287,0.9837405835454218,2.0285714285714285,0.5749999999999997,3.9473531919784106,-11.416666666666668,-9.166666666666668,1.0165300454653776,67.4,-0.7999999999999972,5.350443005990182,8.591732840131373,1.8776520717273684,0,-0.0619063887400933,3.8600606976206806,-0.07058749628237194,2.7440674073113307,0.00429364723937341,3.2624759794868616,0.015862380690915286,3.7162513876693426,0.10940012537559372,4.110653001096492,0.04974665754802564,2.415443409359639
2018-02-24,9694.51,40888.156299,335.82265596954477,81.0077286323201,341.74040373418245,346.92371598774537,257.57681156428623,232.97176452468736,276.9734109621971,25.72742080389696,343.6268129965511,290.50720877202224,1.7375,-15.625,66.8,-0.0440442324402057,-0.4095623301145411,0.9122821371435197,0.9877094330670217,0.1563012342575148,-0.3133228638110291,0.9496466621924469,-0.22624813788212905,0.9740696998186881,-0.9765852918384307,-0.21513058305328694,-0.7983388374303559,-0.6022085192442463,-0.992602600212915,0.12140872312383447,0.4340902753328362,0.9008693761369971,-0.2818924909163368,0.9594459982536708,-0.9366281198603823,0.35032522759117046,0.9758009530636877,1.9375,-1.0125,4.244199278218146,-11.815476190476192,-0.375,1.041519037157952,67.31428571428572,0.5999999999999943,4.949908467744289,9.539805932955156,1.8854217422806983,0,0.03209569611200183,5.350443005990182,-0.0619063887400933,3.8600606976206806,-0.07058749628237194,2.7440674073113307,0.08302780550417584,3.889761816450191,-0.017417198432916687,3.4846541058970746,-0.015513561588170759,2.9724796953874395
